Series Name	Series Code	Country Name	Country Code	1990 [YR1990]	2000 [YR2000]	2013 [YR2013]	2014 [YR2014]	2015 [YR2015]	2016 [YR2016]	2017 [YR2017]	2018 [YR2018]	2019 [YR2019]	2020 [YR2020]	2021 [YR2021]	2022 [YR2022]
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Djibouti	DJI	..	..	23493.4645231117	24548.0135241927	25778.5165850847	26940.6918406682	27752.7040335059	28513.6435577127	29561.5904864519	31224.8341734187	31625.8773077756	31697.2007500835
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Dominica	DMA	..	..	..	..	..	..	..	..	..	..	..	..
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Dominican Republic	DOM	..	25996.9813404902	35080.3132271852	36532.1166944713	37250.457710185	38689.9954277759	39315.1022185333	40542.7621662613	41395.3455855098	40896.5258034726	43977.4587927183	44298.954742207
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Ecuador	ECU	..	21061.9860346164	27933.3802894238	28333.2815066303	26509.1532389503	25111.6106656633	24758.8202317916	24887.7140705824	24485.90322237	24972.4385714894	22980.4048089599	22923.215478594
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Egypt, Arab Rep.	EGY	..	29704.4379427553	36565.5326227023	37028.6395228036	38769.7756111708	39674.4881519749	41685.1486436947	43736.2377408226	45450.904839077	46941.1608451781	47553.8276003024	48920.0342810332
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	El Salvador	SLV	..	18134.704119952	19520.2719845125	20052.0509873117	20493.7037546239	20671.5030589527	21020.680496077	21386.5620414695	21408.4350979469	21211.981198381	22444.3257070276	22253.319083824
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Equatorial Guinea	GNQ	..	32998.7952915693	92311.4914674602	89140.7373837335	78143.9245817171	68757.4826697909	62732.1132174101	56871.8238818778	52050.2836902232	50447.7672734469	48299.7572364675	47667.7012590062
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Eritrea	ERI	..	..	..	..	..	..	..	..	..	..	..	..
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Estonia	EST	..	42256.0324157331	62589.2952744442	64062.9633815544	63879.3229167838	65447.5997550227	67815.2850076053	69636.8809453741	71736.6032651811	73226.9700703936	78131.5085779768	73779.510474784
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Eswatini	SWZ	..	24454.8019863343	33065.6957491197	32811.42748825	32878.8251494288	32638.5299013207	32920.0134428376	33293.292638981	33764.4500925491	34024.9008887858	35897.2156215687	36632.8229762981
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Ethiopia	ETH	..	1771.17668681329	3387.55239634855	3613.05999554906	3860.05759356811	4087.54563291795	4334.55964765939	4487.04391307515	4717.12688296351	4934.1241933334	5001.24011885586	5099.18834038175
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Faroe Islands	FRO	..	..	..	..	..	..	..	..	..	..	..	..
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Fiji	FJI	..	25530.0971437693	27001.679630113	29062.7516760455	30607.3644226925	31622.7554698984	33245.3296806546	34462.7821964777	34191.2362378622	28870.1815908963	27191.0864002074	30896.8112717341
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Finland	FIN	..	89953.6243330976	99962.4349389614	99964.2306492309	100948.744390103	103339.861126813	105590.141209893	104031.614159917	104207.793840515	103223.17152094	105309.777733121	104725.759750619
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	France	FRA	..	97732.8216269054	103081.109911899	104567.219676404	105513.505129324	106267.667501745	107795.487626424	108822.545200948	110229.561570769	102117.269033282	105817.225869423	106726.006193487
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	French Polynesia	PYF	..	..	..	..	..	..	..	..	..	..	..	..
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Gabon	GAB	..	65551.0664875362	60265.8072686539	60789.0149827333	61231.7554138513	60697.3105241003	59393.8606594015	58401.1362013641	59182.3459153915	60369.2593380999	59221.1432134979	58500.7400329359
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Gambia, The	GMB	..	7234.05367955121	6684.42247759678	6292.99368691266	6244.67950512989	6079.76494503069	6083.35596807748	6227.92543087516	6415.7680654183	6368.21570791429	6355.04941494577	6375.95638108177
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Georgia	GEO	..	11222.6979179719	26712.4424922423	27069.4453947723	27228.0784497827	28316.3682470225	29858.7545716551	32093.1320290022	33971.7708142703	31553.198615704	35030.9714807521	38250.2680267328
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Germany	DEU	..	96141.4523022415	100700.863404366	102061.564598122	102705.094672507	102273.800129469	104009.834417096	104352.135178824	104012.744852034	103081.529678681	105750.88966812	104280.000523675
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Ghana	GHA	..	7137.21330960515	11045.4650314504	11407.504253989	11700.3692971929	11577.0265554189	11980.7766016512	12419.3470726258	12914.745125555	12816.1679058723	13135.2078125335	13189.3831482532
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Gibraltar	GIB	..	..	..	..	..	..	..	..	..	..	..	..
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Greece	GRC	..	72966.5294984915	86380.1504581789	86610.2734498785	85028.3270993887	83352.6574268494	82430.5966117915	81977.5508999564	81383.2802422361	74611.6742969812	80038.7971699335	80655.2562595866
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Greenland	GRL	..	..	..	..	..	..	..	..	..	..	..	..
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Grenada	GRD	..	..	..	..	..	..	..	..	..	..	..	..
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Guam	GUM	..	..	..	..	..	..	..	..	..	..	..	..
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Guatemala	GTM	..	18809.6994234777	21114.2974808791	21232.0649590349	21544.6047737304	21557.6376698768	21565.3263604199	21888.8581534307	22716.9403130712	22852.4560566101	23691.0931130941	23710.4122767528
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Guinea	GIN	..	5001.33777214536	6574.59398368488	6706.63782710368	6845.5962292186	7447.29850814353	8081.16090317131	8464.34615765637	8795.38080289287	9131.08741237304	9221.6912378563	9354.6701399897
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Guinea-Bissau	GNB	..	5486.2381956361	5552.48568541559	5447.94300376742	5616.56205587278	5797.00743326128	5963.74202510374	5867.87443411122	5954.19796686485	5720.20655265639	5758.55073583123	5745.25456991689
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Guyana	GUY	..	23837.9162757862	33900.0820139216	34394.15821225	34554.3354555594	35776.8744355498	37060.8952399056	37507.2743113145	41564.6382148855	61884.8513505238	72266.915535805	109801.367618931
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Haiti	HTI	..	8725.82599118338	8439.11770302444	8498.87615887974	8439.52306104499	8422.37730508648	8462.88891722523	8444.55977336476	8170.53676794186	7959.60392315815	7671.24045407369	7379.0198537233
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Honduras	HND	..	11460.0448230884	13196.3605455899	13094.9152228338	13088.6868259515	13462.1383659447	13339.2925213609	13020.2880397749	13455.4439521643	13545.254507242	14050.6336915847	13905.0345476823
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Hong Kong SAR, China	HKG	..	75903.3702468578	105756.754267792	108052.682228256	109482.808828619	111508.778351039	114790.832497858	116787.028787703	115429.66450716	113529.489345854	121398.118306161	118615.450328204
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Hungary	HUN	..	50647.2972332993	63514.7866161116	62802.824010313	63375.939008322	62728.9461843076	64253.0331911644	66915.2754784728	69553.5511294451	67317.0373913365	69136.89363982	71458.5372118293
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Iceland	ISL	..	70286.8937868449	88946.1666402136	87323.3718578179	88169.5357679302	90158.3148488185	92116.0869422283	94857.6982224087	95683.2544471505	91479.6008477811	94470.185116487	93174.5813779287
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	India	IND	..	7503.69322463515	14082.0248138997	15109.637836101	16309.920500368	17651.3321504497	18849.9183205037	20097.5600162276	19538.3972946181	19312.5985691724	20059.1361014131	20716.9518705516
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Indonesia	IDN	..	12729.7466939504	20244.6880005007	20936.1890081155	21771.9899764934	22602.7512059448	23179.8958880197	23878.4254868999	24343.9972111076	24022.3886463724	25121.448090302	25825.7719814661
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Iran, Islamic Rep.	IRN	..	42214.6980277347	50281.0648777162	52522.4245515437	49842.1124204218	52775.9508547898	51952.5655523356	49855.2468428834	47586.9922757295	51344.091110776	52698.7918255073	52826.7176389787
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Iraq	IRQ	..	40407.8498192952	42099.9885624875	40262.0595875048	40824.1574722726	45032.7194966886	45352.9288551663	45436.0170052055	47134.6119339529	42154.1780965636	42709.4140109804	43337.1936102435
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Ireland	IRL	..	103858.015349195	128639.993803028	136159.072419234	163692.485491263	161058.035501907	170671.244089571	179978.980372426	184431.961415675	198405.875025466	216130.451229813	225920.61202981
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Isle of Man	IMN	..	..	..	..	..	..	..	..	..	..	..	..
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Israel	ISR	..	77681.8366646615	85451.8984720504	86148.9651653483	86229.8971087104	88026.146669778	89750.67904253	91478.1207868249	93890.4181133397	93538.4141711311	98091.5578153936	100222.044148746
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Italy	ITA	..	117024.712149642	109182.34989352	108120.803491359	108145.346358849	108113.745452277	108606.751100097	108624.098513431	109421.358040555	101800.562399062	109534.599049147	110048.509182099
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Jamaica	JAM	..	22967.6028849461	22974.3669878263	22406.0734418669	21316.8042007718	21572.949510914	21084.8657940888	20938.803235798	20399.6525151715	19109.8569794139	19063.4206045211	19156.7344117572
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Japan	JPN	..	71325.0937388757	79905.8337091627	79519.9430883877	80486.5933257534	80138.777523349	80549.0873535161	79405.0015841043	78234.3571278742	75333.891235908	77054.4327140901	77637.6344961144
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Jordan	JOR	..	43702.6202976975	55159.8819669505	51129.395789908	46640.1853609137	44720.4976040573	44514.1861699362	45295.1247262608	43915.9478568869	42506.64576836	42301.2671860817	42107.917354087
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Kazakhstan	KAZ	..	23076.1704626572	47822.1109106086	49453.9064596195	49696.8931442661	49995.1290789415	51743.5185007842	53541.0958034282	55545.7225508224	54460.6835997686	56288.1279972649	55957.0845455935
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Kenya	KEN	..	8684.29772744065	9531.60292912512	9696.39349222878	9865.56838263079	9961.26760912649	10135.6247438327	10501.9144690488	10836.5856805889	10663.2315304593	11054.3728535171	11170.4187039462
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Kiribati	KIR	..	..	..	..	..	..	..	..	..	..	..	..
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Korea, Dem. People's Rep.	PRK	..	..	..	..	..	..	..	..	..	..	..	..
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Korea, Rep.	KOR	..	49202.9599694702	72076.6062284337	72586.2067731894	73908.0474454837	75475.6688393175	77014.6818975569	78936.2577572268	79823.8350330128	79993.0713189979	82591.5708620463	82685.5711687806
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Kosovo	XKX	..	..	..	..	..	..	..	..	..	..	..	..
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Kuwait	KWT	..	124596.260509278	105293.631830616	101944.092365156	96479.8580676618	95189.9673243576	88963.8076615187	86561.6405038852	83634.6610965476	82160.8722550639	84627.1924460135	88947.4948452669
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Kyrgyz Republic	KGZ	..	7573.5710055329	11204.8435977153	11516.012229235	11804.9789597065	12330.8210409872	13067.4222984163	13673.1060813241	13850.8146970059	12736.4963496485	13357.7487637745	13962.3614845215
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Lao PDR	LAO	..	7821.20116887758	14789.9708695037	15679.6019712959	16576.3286033666	17490.360000181	18439.1455534558	19251.0071846509	19948.3960066733	19908.6325583476	20015.4577140134	19997.0854746565
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Latvia	LVA	..	32718.4884647121	55270.5910134893	56483.2897181641	57851.8219597238	59408.1207452048	61032.4237212356	62534.3170257822	64117.4478791283	63943.8453419721	68310.4576072201	67824.0181650661
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Lebanon	LBN	..	46242.5435476161	57069.2679707745	52541.9900718311	51712.2817328315	53969.4217429282	56093.1885478546	56823.6577357504	54760.148189964	49246.9411156591	44641.4207989216	..
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Lesotho	LSO	..	4688.65716850478	7307.42306685188	7348.00531198989	7486.10409371093	7650.68541127027	7321.49358278898	7102.85273164491	6943.60096656332	6642.48872175669	6642.00597921669	6555.42641463806
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Liberia	LBR	..	3960.42093389066	3781.86103058375	3733.28700485056	3673.39856768011	3556.48495750675	3567.41366635007	3530.67984975422	3364.95495072799	3236.52503070028	3284.3252849626	3327.86537098509
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Libya	LBY	..	107573.311481503	99275.0458423648	74876.0363605531	72834.2736293332	70435.6823964985	91161.0299383871	96422.8344861815	83994.4290534319	60425.5013077648	76366.8590525925	73318.9831734473
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Liechtenstein	LIE	..	..	..	..	..	..	..	..	..	..	..	..
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Lithuania	LTU	..	34033.4530936612	65404.52065415	66382.2183263043	66927.4780611649	67289.0051274257	70342.9539685536	72094.1781918289	75139.4929579975	76379.9598779552	80090.6195166647	78683.7773284104
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Luxembourg	LUX	..	234950.034325711	243363.780157903	240638.933356715	242333.12379004	251829.748263443	244835.850176889	240694.860762986	238213.553025615	234646.904946522	234497.212176611	233969.091999056
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Macao SAR, China	MAC	..	108276.440147425	260405.142202906	248614.128324487	193433.174523394	191690.542297314	208001.610353393	216843.907714245	209150.737986758	97740.8672337745	112363.417519527	81997.0221080715
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Madagascar	MDG	..	3511.47295211329	3012.8636742372	3027.6535410712	3039.21796554175	3068.55405520816	3097.12590375566	3104.47901232043	3148.94709939507	2880.56730963157	2939.79235199522	2933.50004676765
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Malawi	MWI	..	2662.03284108182	3852.14252896306	3995.84859549149	4033.047523036	4055.93634777727	4135.47785755067	4173.14041202529	4250.3318793826	4110.96386600249	4110.60878203236	4002.71404345721
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Malaysia	MYS	..	40697.1453042411	48641.4585103944	50065.9455951306	51470.5660045979	52957.0528447818	54832.9318511169	56047.3707479955	57098.3777425334	54031.9943880676	54468.7346850017	57667.3877602269
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Maldives	MDV	..	41026.603123212	45629.4151109608	45630.4327148529	43527.2631920099	43105.2601686735	42820.275661943	43117.9860371073	43364.3526232051	30075.7867149612	40444.9591750336	44344.3231539689
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Mali	MLI	..	4282.00751765326	5326.71554002867	5534.64835758887	5705.35318753071	5906.81506933522	6084.00149004242	6174.06964000625	6258.34144479948	6374.48322694895	6190.28127759834	6149.80396286032
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Malta	MLT	..	74260.1559852361	81549.4970854202	83608.3681461629	88139.7615020478	86508.7594051879	90733.9841600037	89572.5942400045	90355.4727576698	80139.289440829	87090.1086243252	89969.9485269732
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Marshall Islands	MHL	..	..	..	..	..	..	..	..	..	..	..	..
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Mauritania	MRT	..	18009.2384869288	22794.049961342	23381.7159471249	24225.9403941343	24129.2462194971	25175.4166766534	25619.6343944235	26178.6983535605	25569.9674630363	25438.241348165	25664.85145687
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Mauritius	MUS	..	31082.0639566086	44037.1952707064	45234.0017662532	46209.552965614	47919.0243527478	49239.0529825076	51232.4686565613	51915.1393740101	45960.232543316	46661.451605171	50138.4375192847
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Mexico	MEX	..	46991.7860362906	45447.0612036939	46232.0352758763	46571.0501019471	46829.9594325824	46975.7954295893	46961.5206651849	45764.596796999	45491.29408798	44240.7679519638	43910.8954069469
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Micronesia, Fed. Sts.	FSM	..	..	..	..	..	..	..	..	..	..	..	..
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Moldova	MDA	..	12135.3188247664	29955.8404678706	29712.5141156848	29463.0195256397	30925.2442950014	33376.6618964869	35870.9275382378	39564.1759451569	38026.0168717154	42636.8374468309	39273.4392731682
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Monaco	MCO	..	..	..	..	..	..	..	..	..	..	..	..
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Mongolia	MNG	..	12004.936221617	25770.3033181434	27279.0096104021	27667.4072706402	28932.2324071353	29471.2262158955	31089.2166268566	30665.4171695674	30259.8059485817	31906.8730444871	32744.7931847592
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Montenegro	MNE	..	45096.3855915413	53079.0752187215	50268.0827423366	50600.8377465906	51375.0516748658	52530.4295579548	53274.2693927608	54041.2909598487	50953.3718577273	54969.055917299	56320.8172156435
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Morocco	MAR	..	16436.041216899	23736.6102262201	24262.1541700746	25191.9894018741	25403.9598660118	26893.3305754037	27378.6387386694	27820.1338283172	27201.4592572827	27600.1801203468	27333.2198613784
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Mozambique	MOZ	..	1398.6090804686	2803.98242224116	2923.46494384504	3027.52716233932	3034.7128560821	3040.33387471243	3044.89088386689	3018.95087543294	2924.12570635573	2901.34515067169	2918.33793262594
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Myanmar	MMR	..	1986.51880705293	7227.42182116176	7758.37946676626	7952.5216812981	8886.211333609	9524.28120756167	9905.76392460849	10742.6279811353	11149.198193148	..	..
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Namibia	NAM	..	26695.357744248	31942.6816358129	33504.6728974601	35406.909257513	35990.2710713391	34678.8637207896	34130.0536744324	33323.047625474	30934.9425532086	31356.2932475012	31944.4618386301
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Nauru	NRU	..	..	..	..	..	..	..	..	..	..	..	..
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Nepal	NPL	..	9224.33782257425	12760.4157777238	13419.4366982861	13783.4263462715	13526.9706291287	14426.0529573273	15151.486027534	15776.9157355272	15557.1090487372	15675.3389919598	15807.5785377728
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Netherlands	NLD	..	94252.9905648191	103320.942084021	105256.778240533	105934.393368281	106882.59469206	107861.980402445	107903.721629065	107682.74891335	103580.754791811	107352.118595003	108651.021352705
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	New Caledonia	NCL	..	..	..	..	..	..	..	..	..	..	..	..
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	New Zealand	NZL	..	69213.9466122902	77855.0790821965	77865.1476133235	78832.5956028618	78273.7220942147	77833.1289140962	78656.785458794	79270.0031874209	77541.7643830645	79718.4383561227	80438.1568659805
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Nicaragua	NIC	..	11832.4082168247	12698.9460975606	12862.8414497592	13204.1163866348	13395.5498689825	13632.3687501965	13226.3634256336	12649.2712580932	12511.2850652467	13238.3338823133	13282.796154181
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Niger	NER	..	2213.63983673456	2874.05231691517	3008.93992581609	3021.96486119396	3071.2352610992	3102.53257217587	3201.75718668334	3266.01609504303	3291.31214962149	3209.03059348798	3410.86842924663
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Nigeria	NGA	..	9038.2283416875	17697.1878762363	18168.9149870582	18023.143459201	17131.8568292992	16658.5233842264	16379.7585122438	16159.6495319108	15710.173589495	15814.1487252816	15707.9071673471
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	North Macedonia	MKD	..	36773.95715034	43229.4079524064	44075.3410149996	44831.6962850036	45050.0353421789	44295.7138385608	44419.8659270519	43692.0908004504	41401.530779832	43674.1947235361	44149.2518391728
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Northern Mariana Islands	MNP	..	..	..	..	..	..	..	..	..	..	..	..
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Norway	NOR	..	111082.973338635	121307.387077902	122769.693450332	124395.99339164	125996.874057888	128810.132160561	127762.493001685	127719.442555027	126745.618076258	128154.308236888	127582.356897482
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Oman	OMN	..	111850.621774178	71809.7418338063	68047.9076401943	67554.930507221	66654.4800842495	64129.4064036141	64313.7136474778	64946.3661259909	70299.3405032388	73420.535764971	73803.2901533643
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Pakistan	PAK	..	11779.2975202839	13930.8070982786	14311.9272771535	14736.5073970108	15468.1546137588	16025.2176275436	16823.3453193033	16824.8468623981	16703.4639528768	16800.1697732527	17409.60968127
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Palau	PLW	..	..	..	..	..	..	..	..	..	..	..	..
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Panama	PAN	..	38687.9715396396	62645.3073622401	65059.4859860756	67417.7375754711	69314.7777747287	72646.1470166697	72096.17738846	72573.3519740968	66974.2284297891	71468.6949721204	74827.5502485053
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Papua New Guinea	PNG	..	7262.25876173267	11223.7685711922	12442.7376291574	12927.8035041074	13277.0652469834	13373.1573192203	12948.1227901368	13181.3552539961	12581.0862150562	12262.971523593	12511.0332949118
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Paraguay	PRY	..	22669.3713159343	26484.457600315	28284.2442785784	28425.6159271672	28440.9100693417	28983.0869741708	29208.8068261795	28518.5411924428	29018.7099172103	28903.8796345329	28743.3486688847
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Peru	PER	..	15580.3728246469	21783.0807890539	22132.0508455147	22858.4287826459	23633.0690369417	23258.0587465012	23497.5026594298	23352.4747557817	23849.7722476134	24923.8392139802	24807.5295075875
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Philippines	PHL	..	12095.7236663368	16744.8515351707	17238.4971170395	18043.3544437193	18760.5669258784	20394.3791841273	21233.1125609942	21864.427213145	21090.4978275616	21108.0715389731	21587.7853872932
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Poland	POL	..	42327.6870157661	59130.8561398093	60149.1980750249	61978.3486982038	62763.9899035136	64892.4367033338	68168.2396526203	71021.2968682688	69811.1561306579	73641.8041108642	76357.5319122345
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Portugal	PRT	..	62112.1734579208	70871.8917061447	70297.1947917038	70746.5891662812	71283.1659637856	71457.4223224973	71794.897376957	73002.2715540817	68457.6286410821	71968.2902638945	74445.2648101728
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Puerto Rico	PRI	..	95975.8894422617	119794.866184885	119218.383727022	116892.28607796	116240.286185893	113731.560636547	109132.137313315	108218.85792699	102911.407288101	102259.371695837	102913.701657958
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Qatar	QAT	..	129624.977272775	149306.623476951	143113.806607105	135752.662805947	129634.569779087	122354.815172164	121681.831903727	121797.714175159	120196.355542748	125650.959583431	130755.652044737
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Romania	ROU	..	24968.7679217391	51797.9540292637	53583.9279726442	55871.0421792559	58145.582921352	61308.6419302287	64904.8725455797	67409.6493586417	66168.4241439039	76503.1881644448	79026.6484630897
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Russian Federation	RUS	..	32575.9166961275	52862.9948184786	53215.1834953703	52603.1529496758	52657.631105664	53830.1473258048	55213.1685830528	56909.5809039329	56448.8735553586	58829.6224429521	..
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Rwanda	RWA	..	2883.24793012975	5354.99744292036	5539.92246843143	5868.18343725797	6048.7957648898	6104.66981110908	7258.89631542528	7858.73806415813	6873.09278608433	7573.18969597344	8047.10541774757
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Samoa	WSM	..	13454.2584271794	18532.4116876595	18457.6301861669	19030.1723749765	20447.5455964391	20646.5252685006	20275.3759530814	20894.0454907586	20245.8240126351	18355.4494686413	16984.3398284186
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	San Marino	SMR	..	..	..	..	..	..	..	..	..	..	..	..
GDP per person employed (constant 2017 PPP $)	SL.GDP.PCAP.EM.KD	Sao Tome and Principe	STP	..	..	12961.830177678	13571.7188784567	13873.7388182641	14196.2267227769	14475.9350274813	14631.3912570927	14674.6065392688	15097.3585795773	14896.0650974968	14560.8154308736
